real_estate_sold,reward_per_nft,contract_value,remaining_supply,rmc,avidity,real_estate_per_month,date
582,0.03729624162567296,149.18496650269182,2841469.22460858,1.3125e-07,0.1,4,2045-12
583,0.03729428357298761,149.17713429195047,2841320.0474742884,1.3125e-07,0.1,4,2045-12
584,0.03729232562310003,149.16930249240013,2841170.878171796,1.3125e-07,0.1,4,2045-12
585,0.03729036777600482,149.16147110401928,2841021.7167006917,1.3125e-07,0.1,4,2045-12
586,0.03728841003169658,149.1536401267863,2840872.563060565,1.3125e-07,0.1,5,2046-01
587,0.037286452390169915,149.14580956067965,2840723.4172510044,1.3125e-07,0.1,5,2046-01
588,0.03728449485141943,149.13797940567773,2840574.279271599,1.3125e-07,0.1,5,2046-01
589,0.037282537415439736,149.13014966175894,2840425.1491219373,1.3125e-07,0.1,5,2046-01
590,0.03728058008222542,149.12232032890168,2840276.0268016085,1.3125e-07,0.1,5,2046-01
591,0.13047517998119887,521.9007199247955,2839754.1260816837,1.3125e-07,0.35,3,2046-02
592,0.1304512051668773,521.8048206675093,2839232.321261016,1.3125e-07,0.35,3,2046-02
593,0.13042723475792792,521.7089390317117,2838710.6123219845,1.3125e-07,0.35,3,2046-02
594,0.3725807678672604,1490.3230714690417,2837220.2892505154,1.3125e-07,1.0,1,2046-03
595,0.3723851629641301,1489.5406518565203,2835730.748598659,1.3125e-07,1.0,2,2046-04
596,0.37218966075357396,1488.7586430142958,2834241.9899556446,1.3125e-07,1.0,2,2046-04
597,0.03719942611816784,148.79770447267134,2834093.192251172,1.3125e-07,0.1,3,2046-05
598,0.03719747314829663,148.7898925931865,2833944.4023585785,1.3125e-07,0.1,3,2046-05
599,0.037195520280956344,148.78208112382538,2833795.6202774546,1.3125e-07,0.1,3,2046-05
600,0.22316140509684954,892.6456203873981,2832902.974657067,1.3125e-07,0.6,1,2046-06
601,0.37181851542374,1487.27406169496,2831415.7005953724,1.3125e-07,1.0,1,2046-07
602,0.3716233107031426,1486.4932428125703,2829929.20735256,1.3125e-07,1.0,1,2046-08
603,0.37142820846502345,1485.7128338600937,2828443.4945187,1.3125e-07,1.0,1,2046-09
604,0.37123320865557935,1484.9328346223174,2826958.5616840776,1.3125e-07,1.0,1,2046-10
605,0.03710383112210352,148.4153244884141,2826810.1463595894,1.3125e-07,0.1,2,2046-11
606,0.03710188317096961,148.40753268387843,2826661.7388269054,1.3125e-07,0.1,2,2046-11
607,0.03709993532210313,148.3997412884125,2826513.339085617,1.3125e-07,0.1,3,2046-12
608,0.037097987575498724,148.39195030199488,2826364.9471353153,1.3125e-07,0.1,3,2046-12
609,0.03709603993115101,148.38415972460402,2826216.5629755906,1.3125e-07,0.1,3,2046-12
610,0.22256455433432773,890.258217337311,2825326.304758253,1.3125e-07,0.6,1,2047-01
611,0.3708240774995207,1483.2963099980827,2823843.008448255,1.3125e-07,1.0,1,2047-02
612,0.037062939485883344,148.25175794353336,2823694.7566903112,1.3125e-07,0.1,2,2047-03
613,0.037060993681560336,148.24397472624133,2823546.512715585,1.3125e-07,0.1,2,2047-03
614,0.03705904797939205,148.2361919175682,2823398.2765236674,1.3125e-07,0.1,2,2047-04
615,0.03705710237937313,148.22840951749254,2823250.04811415,1.3125e-07,0.1,2,2047-04
616,0.037055156881498214,148.22062752599285,2823101.827486624,1.3125e-07,0.1,2,2047-05
617,0.03705321148576194,148.21284594304777,2822953.614640681,1.3125e-07,0.1,2,2047-05
618,0.03705126619215894,148.20506476863576,2822805.4095759126,1.3125e-07,0.1,2,2047-06
619,0.03704932100068385,148.19728400273542,2822657.21229191,1.3125e-07,0.1,2,2047-06
620,0.037047375911331316,148.18950364532526,2822509.0227882643,1.3125e-07,0.1,2,2047-07
621,0.03704543092409597,148.18172369638387,2822360.841064568,1.3125e-07,0.1,2,2047-07
622,0.03704348603897245,148.1739441558898,2822212.6671204125,1.3125e-07,0.1,2,2047-08
623,0.037041541255955414,148.16616502382166,2822064.5009553884,1.3125e-07,0.1,2,2047-08
624,0.03703959657503947,148.15838630015787,2821916.342569088,1.3125e-07,0.1,3,2047-09
625,0.03703765199621928,148.15060798487713,2821768.191961103,1.3125e-07,0.1,3,2047-09
626,0.03703570751948947,148.14283007795788,2821620.049131025,1.3125e-07,0.1,3,2047-09
627,0.0370337631448447,148.13505257937882,2821471.9140784456,1.3125e-07,0.1,3,2047-10
628,0.0370318188722796,148.12727548911838,2821323.7868029564,1.3125e-07,0.1,3,2047-10
629,0.037029874701788805,148.11949880715522,2821175.6673041494,1.3125e-07,0.1,3,2047-10
630,0.03702793063336696,148.11172253346783,2821027.555581616,1.3125e-07,0.1,3,2047-11
631,0.0370259866670087,148.1039466680348,2820879.4516349477,1.3125e-07,0.1,3,2047-11
632,0.037024042802708684,148.09617121083474,2820731.3554637367,1.3125e-07,0.1,3,2047-11
633,0.03702209904046155,148.0883961618462,2820583.267067575,1.3125e-07,0.1,3,2047-12
634,0.03702015538026192,148.08062152104768,2820435.186446054,1.3125e-07,0.1,3,2047-12
635,0.037018211822104456,148.07284728841782,2820287.1135987653,1.3125e-07,0.1,3,2047-12
636,0.08020191479296489,320.80765917185954,2819966.3059395934,6.5625e-08,0.43333333333333335,2,2048-01
637,0.08019279182515718,320.7711673006287,2819645.5347722927,6.5625e-08,0.43333333333333335,2,2048-01
638,0.08018366989508707,320.7346795803483,2819324.8000927125,6.5625e-08,0.43333333333333335,3,2048-02
639,0.08017454900263651,320.69819601054604,2819004.101896702,6.5625e-08,0.43333333333333335,3,2048-02
640,0.08016542914768746,320.66171659074985,2818683.440180111,6.5625e-08,0.43333333333333335,3,2048-02
641,0.17264436071103179,690.5774428441272,2817992.8627372673,6.5625e-08,0.9333333333333333,1,2048-03
642,0.18493078161713314,739.7231264685325,2817253.1396107986,6.5625e-08,1.0,1,2048-04
643,0.018488223728695862,73.95289491478344,2817179.1867158837,6.5625e-08,0.1,2,2048-05
644,0.018487738412822984,73.95095365129194,2817105.2357622324,6.5625e-08,0.1,2,2048-05
645,0.018487253109689652,73.9490124387586,2817031.2867497937,6.5625e-08,0.1,3,2048-06
646,0.018486767819295518,73.94707127718208,2816957.3396785166,6.5625e-08,0.1,3,2048-06
647,0.018486282541640264,73.94513016656106,2816883.39454835,6.5625e-08,0.1,3,2048-06
648,0.018485797276723545,73.94318910689418,2816809.451359243,6.5625e-08,0.1,2,2048-07
649,0.018485312024545033,73.94124809818013,2816735.5101111447,6.5625e-08,0.1,2,2048-07
650,0.08010091606878568,320.4036642751427,2816415.1064468697,6.5625e-08,0.43333333333333335,2,2048-08
651,0.08009180458958284,320.3672183583314,2816094.739228511,6.5625e-08,0.43333333333333335,2,2048-08
652,0.018480621726187103,73.92248690474841,2816020.8167416067,6.5625e-08,0.1,3,2048-09
653,0.018480136609866794,73.92054643946717,2815946.896195167,6.5625e-08,0.1,3,2048-09
654,0.018479651506280784,73.91860602512314,2815872.977589142,6.5625e-08,0.1,3,2048-09
655,0.018479166415428745,73.91666566171499,2815799.0609234804,6.5625e-08,0.1,2,2048-10
656,0.01847868133731034,73.91472534924137,2815725.146198131,6.5625e-08,0.1,2,2048-10
657,0.08007218384500936,320.28873538003745,2815404.857462751,6.5625e-08,0.43333333333333335,2,2048-11
658,0.08006307563409698,320.2523025363879,2815084.605160215,6.5625e-08,0.43333333333333335,2,2048-11
659,0.0800539684592436,320.2158738369744,2814764.389286378,6.5625e-08,0.43333333333333335,2,2048-12
660,0.08004486232033137,320.17944928132545,2814444.2098370967,6.5625e-08,0.43333333333333335,2,2048-12
661,0.17238470785252216,689.5388314100886,2813754.6710056867,6.5625e-08,0.9333333333333333,1,2049-01
662,0.18465265028474817,738.6106011389927,2813016.060404548,6.5625e-08,1.0,1,2049-02
663,0.18460417896404843,738.4167158561937,2812277.643688692,6.5625e-08,1.0,1,2049-03
664,0.18455572036707038,738.2228814682816,2811539.4208072233,6.5625e-08,1.0,1,2049-04
665,0.018450727449047404,73.80290979618961,2811465.617897427,6.5625e-08,0.1,2,2049-05
666,0.018450243117451866,73.80097246980746,2811391.8169249576,6.5625e-08,0.1,2,2049-05
667,0.018449758798570033,73.79903519428014,2811318.017889763,6.5625e-08,0.1,1,2049-06
668,0.01844927449240157,73.79709796960627,2811244.2207917934,6.5625e-08,0.1,2,2049-07
669,0.018448790198946144,73.79516079578458,2811170.425630998,6.5625e-08,0.1,2,2049-07
670,0.018448305918203425,73.7932236728137,2811096.632407325,6.5625e-08,0.1,1,2049-08
671,0.018447821650173068,73.79128660069227,2811022.841120724,6.5625e-08,0.1,2,2049-09
672,0.01844733739485475,73.789349579419,2810949.051771145,6.5625e-08,0.1,2,2049-09
673,0.018446853152248137,73.78741260899255,2810875.264358536,6.5625e-08,0.1,1,2049-10
674,0.01844636892235289,73.78547568941156,2810801.4788828464,6.5625e-08,0.1,2,2049-11
675,0.01844588470516868,73.78353882067472,2810727.6953440257,6.5625e-08,0.1,2,2049-11
676,0.018445400500695167,73.78160200278067,2810653.913742023,6.5625e-08,0.1,2,2049-12
677,0.018444916308932024,73.7796652357281,2810580.134076787,6.5625e-08,0.1,2,2049-12
678,0.018444432129878913,73.77772851951565,2810506.3563482678,6.5625e-08,0.1,2,2050-01
679,0.018443947963535507,73.77579185414203,2810432.5805564136,6.5625e-08,0.1,2,2050-01
680,0.11066078285940877,442.6431314376351,2809989.937424976,6.5625e-08,0.6,1,2050-02
681,0.11064335378610841,442.5734151444337,2809547.3640098316,6.5625e-08,0.6,2,2050-03
682,0.11062592745788712,442.50370983154846,2809104.8603,6.5625e-08,0.6,2,2050-03
683,0.01843475064571875,73.739002582875,2809031.1212974167,6.5625e-08,0.1,3,2050-04
684,0.018434266733514296,73.73706693405718,2808957.384230483,6.5625e-08,0.1,3,2050-04
685,0.018433782834012542,73.73513133605017,2808883.649099147,6.5625e-08,0.1,3,2050-04
686,0.018433298947213152,73.73319578885261,2808809.9159033583,6.5625e-08,0.1,2,2050-05
687,0.01843281507311579,73.73126029246316,2808736.184643066,6.5625e-08,0.1,2,2050-05
688,0.14131453928985424,565.258157159417,2808170.926485907,6.5625e-08,0.7666666666666667,1,2050-06
689,0.14128609973882217,565.1443989552887,2807605.7820869517,6.5625e-08,0.7666666666666667,2,2050-07
690,0.14125766591124975,565.030663644999,2807040.7514233068,6.5625e-08,0.7666666666666667,2,2050-07
691,0.01842120493121545,73.6848197248618,2806967.066603582,6.5625e-08,0.1,3,2050-08
692,0.018420721374586006,73.68288549834402,2806893.3837180836,6.5625e-08,0.1,3,2050-08
693,0.018420237830649923,73.6809513225997,2806819.702766761,6.5625e-08,0.1,3,2050-08
694,0.018419754299406867,73.67901719762747,2806746.0237495634,6.5625e-08,0.1,2,2050-09
695,0.01841927078085651,73.67708312342604,2806672.34666644,6.5625e-08,0.1,2,2050-09
696,0.018418787274998513,73.67514909999404,2806598.67151734,6.5625e-08,0.1,3,2050-10
697,0.018418303781832544,73.67321512733018,2806524.9983022125,6.5625e-08,0.1,3,2050-10
698,0.01841782030135827,73.67128120543308,2806451.327021007,6.5625e-08,0.1,3,2050-10
699,0.11050402100145214,442.0160840058086,2806009.3109370014,6.5625e-08,0.6,1,2050-11
700,0.1841443610302407,736.5774441209628,2805272.7334928806,6.5625e-08,1.0,1,2050-12
701,0.18409602313547027,736.384092541881,2804536.3494003387,6.5625e-08,1.0,1,2051-01
702,0.018404769792939722,73.61907917175888,2804462.730321167,6.5625e-08,0.1,2,2051-02
703,0.018404286667732656,73.61714667093062,2804389.113174496,6.5625e-08,0.1,2,2051-02
704,0.01840380355520763,73.61521422083052,2804315.4979602755,6.5625e-08,0.1,2,2051-03
705,0.018403320455364306,73.61328182145722,2804241.884678454,6.5625e-08,0.1,2,2051-03
706,0.018402837368202356,73.61134947280942,2804168.2733289814,6.5625e-08,0.1,2,2051-04
707,0.01840235429372144,73.60941717488575,2804094.6639118064,6.5625e-08,0.1,2,2051-04
708,0.01840187123192123,73.60748492768492,2804021.0564268786,6.5625e-08,0.1,2,2051-05
709,0.01840138818280139,73.60555273120556,2803947.4508741475,6.5625e-08,0.1,2,2051-05
710,0.01840090514636159,73.60362058544636,2803873.847253562,6.5625e-08,0.1,2,2051-06
711,0.018400422122601498,73.60168849040599,2803800.2455650717,6.5625e-08,0.1,2,2051-06
712,0.01839993911152078,73.59975644608312,2803726.6458086255,6.5625e-08,0.1,3,2051-07
713,0.018399456113119102,73.59782445247642,2803653.047984173,6.5625e-08,0.1,3,2051-07
714,0.018398973127396134,73.59589250958453,2803579.4520916636,6.5625e-08,0.1,3,2051-07
715,0.018398490154351542,73.59396061740617,2803505.8581310464,6.5625e-08,0.1,2,2051-08
716,0.018398007193984992,73.59202877593997,2803432.2661022707,6.5625e-08,0.1,2,2051-08
717,0.07972260506728332,318.8904202691333,2803113.3756820015,6.5625e-08,0.43333333333333335,2,2051-09
718,0.07971353662095691,318.85414648382766,2802794.5215355176,6.5625e-08,0.43333333333333335,2,2051-09
719,0.018393339047576833,73.57335619030734,2802720.9481793274,6.5625e-08,0.1,3,2051-10
720,0.018392856222426836,73.57142488970734,2802647.3767544376,6.5625e-08,0.1,3,2051-10
721,0.018392373409950997,73.569493639804,2802573.807260798,6.5625e-08,0.1,3,2051-10
722,0.018391890610148984,73.56756244059594,2802500.2396983574,6.5625e-08,0.1,4,2051-11
723,0.01839140782302047,73.56563129208187,2802426.674067065,6.5625e-08,0.1,4,2051-11
724,0.018390925048565113,73.56370019426045,2802353.1103668706,6.5625e-08,0.1,4,2051-11
725,0.018390442286782587,73.56176914713035,2802279.5485977237,6.5625e-08,0.1,4,2051-11
726,0.01838995953767256,73.55983815069024,2802205.988759573,6.5625e-08,0.1,4,2051-12
727,0.0183894768012347,73.5579072049388,2802132.430852368,6.5625e-08,0.1,4,2051-12
728,0.018388994077468662,73.55597630987465,2802058.874876058,6.5625e-08,0.1,4,2051-12
729,0.018388511366374132,73.55404546549653,2801985.320830593,6.5625e-08,0.1,4,2051-12
730,0.009194014333975382,36.77605733590153,2801948.544773257,3.28125e-08,0.1,5,2052-01
731,0.009193893662537249,36.775574650149,2801911.7691986067,3.28125e-08,0.1,5,2052-01
732,0.009193772992682928,36.775091970731715,2801874.994106636,3.28125e-08,0.1,5,2052-01
733,0.009193652324412398,36.77460929764959,2801838.2194973384,3.28125e-08,0.1,5,2052-01
734,0.009193531657725641,36.774126630902565,2801801.4453707077,3.28125e-08,0.1,5,2052-01
735,0.009193410992622634,36.77364397049054,2801764.671726737,3.28125e-08,0.1,5,2052-02
736,0.009193290329103355,36.77316131641342,2801727.898565421,3.28125e-08,0.1,5,2052-02
737,0.009193169667167786,36.77267866867114,2801691.1258867523,3.28125e-08,0.1,5,2052-02
738,0.009193049006815905,36.772196027263625,2801654.353690725,3.28125e-08,0.1,5,2052-02
739,0.00919292834804769,36.771713392190755,2801617.5819773325,3.28125e-08,0.1,5,2052-02
740,0.009192807690863121,36.771230763452486,2801580.810746569,3.28125e-08,0.1,6,2052-03
741,0.009192687035262178,36.77074814104871,2801544.039998428,3.28125e-08,0.1,6,2052-03
742,0.00919256638124484,36.770265524979365,2801507.2697329028,3.28125e-08,0.1,6,2052-03
743,0.009192445728811087,36.76978291524435,2801470.4999499875,3.28125e-08,0.1,6,2052-03
744,0.009192325077960896,36.76930031184359,2801433.7306496757,3.28125e-08,0.1,6,2052-03
745,0.009192204428694247,36.768817714776986,2801396.961831961,3.28125e-08,0.1,6,2052-03
746,0.027576251343033355,110.30500537213342,2801286.656826589,3.28125e-08,0.29999999999999993,4,2052-04
747,0.027575165528136724,110.3006621125469,2801176.3561644764,3.28125e-08,0.29999999999999993,4,2052-04
748,0.027574079755994057,110.29631902397622,2801066.059845452,3.28125e-08,0.29999999999999993,4,2052-04
749,0.02757299402660366,110.29197610641464,2800955.767869346,3.28125e-08,0.29999999999999993,4,2052-04
750,0.04288963519549935,171.55854078199738,2800784.209328564,3.28125e-08,0.46666666666666656,5,2052-05
751,0.04288700820534362,171.54803282137448,2800612.6612957427,3.28125e-08,0.46666666666666656,5,2052-05
752,0.042884381376091046,171.5375255043642,2800441.1237702384,3.28125e-08,0.46666666666666656,5,2052-05
753,0.04288175470773176,171.52701883092706,2800269.5967514073,3.28125e-08,0.46666666666666656,5,2052-05
754,0.04287912820025591,171.51651280102365,2800098.0802386063,3.28125e-08,0.46666666666666656,5,2052-05
755,0.042876501853653645,171.50600741461457,2799926.5742311915,3.28125e-08,0.46666666666666656,4,2052-06
756,0.04287387566791511,171.49550267166043,2799755.07872852,3.28125e-08,0.46666666666666656,4,2052-06
757,0.04287124964303045,171.48499857212178,2799583.5937299477,3.28125e-08,0.46666666666666656,4,2052-06
758,0.04286862377898981,171.47449511595926,2799412.1192348315,3.28125e-08,0.46666666666666656,4,2052-06
759,0.0796082821407405,318.433128562962,2799093.686106269,3.28125e-08,0.8666666666666666,3,2052-07
760,0.07959922669864701,318.39690679458806,2798775.2891994743,3.28125e-08,0.8666666666666666,3,2052-07
761,0.07959017228661003,318.3606891464401,2798456.928510328,3.28125e-08,0.8666666666666666,3,2052-07
762,0.09182436796674512,367.29747186698046,2798089.631038461,3.28125e-08,1.0,2,2052-08
763,0.09181231601844948,367.2492640737979,2797722.381774387,3.28125e-08,1.0,2,2052-08
764,0.09180026565197207,367.2010626078883,2797355.180711779,3.28125e-08,1.0,1,2052-09
765,0.09178821686710523,367.1528674684209,2796988.0278443103,3.28125e-08,1.0,2,2052-10
766,0.09177616966364142,367.1046786545657,2796620.9231656557,3.28125e-08,1.0,2,2052-10
767,0.09176412404137307,367.0564961654923,2796253.86666949,3.28125e-08,1.0,1,2052-11
768,0.09175208000009263,367.00832000037053,2795886.8583494895,3.28125e-08,1.0,2,2052-12
769,0.09174003753959262,366.9601501583705,2795519.898199331,3.28125e-08,1.0,2,2052-12
770,0.009172799665966553,36.69119866386621,2795483.207000667,3.28125e-08,0.1,2,2053-01
771,0.009172679272970939,36.690717091883755,2795446.5162835754,3.28125e-08,0.1,2,2053-01
772,0.009172558881555482,36.690235526221926,2795409.826048049,3.28125e-08,0.1,2,2053-02
773,0.009172438491720161,36.689753966880644,2795373.1362940823,3.28125e-08,0.1,2,2053-02
774,0.009172318103464956,36.689272413859825,2795336.4470216683,3.28125e-08,0.1,3,2053-03
775,0.009172197716789848,36.68879086715939,2795299.758230801,3.28125e-08,0.1,3,2053-03
776,0.009172077331694816,36.68830932677927,2795263.0699214744,3.28125e-08,0.1,3,2053-03
777,0.009171956948179837,36.68782779271935,2795226.3820936815,3.28125e-08,0.1,3,2053-04
778,0.009171836566244892,36.68734626497957,2795189.6947474163,3.28125e-08,0.1,3,2053-04
779,0.009171716185889958,36.68686474355983,2795153.007882673,3.28125e-08,0.1,3,2053-04
780,0.07031556785454848,281.2622714181939,2794871.7456112546,3.28125e-08,0.7666666666666667,1,2053-05
781,0.09170672915286929,366.82691661147715,2794504.9186946433,3.28125e-08,1.0,2,2053-06
782,0.09169469264466798,366.7787705786719,2794138.1399240647,3.28125e-08,1.0,2,2053-06
783,0.09168265771625836,366.73063086503345,2793771.4092932,3.28125e-08,1.0,1,2053-07
784,0.09167062436743312,366.6824974697325,2793404.72679573,3.28125e-08,1.0,1,2053-08
785,0.09165859259798488,366.6343703919395,2793038.0924253385,3.28125e-08,1.0,1,2053-09
786,0.009164656240770641,36.658624963082566,2793001.4338003756,3.28125e-08,0.1,2,2053-10
787,0.009164535954657481,36.658143818629924,2792964.7756565567,3.28125e-08,0.1,2,2053-10
788,0.009164415670123075,36.6576626804923,2792928.1179938763,3.28125e-08,0.1,2,2053-11
789,0.009164295387167407,36.65718154866963,2792891.4608123275,3.28125e-08,0.1,2,2053-11
790,0.009164175105790448,36.65670042316179,2792854.8041119045,3.28125e-08,0.1,2,2053-12
791,0.009164054825992186,36.65621930396874,2792818.1478926004,3.28125e-08,0.1,2,2053-12
792,0.009163934547772595,36.65573819109038,2792781.492154409,3.28125e-08,0.1,3,2054-01
793,0.009163814271131655,36.65525708452662,2792744.836897325,3.28125e-08,0.1,3,2054-01
794,0.009163693996069346,36.654775984277386,2792708.1821213407,3.28125e-08,0.1,3,2054-01
795,0.054981442335513886,219.92576934205553,2792488.2563519985,3.28125e-08,0.6,1,2054-02
796,0.09162852091154994,366.51408364619977,2792121.7422683523,3.28125e-08,1.0,1,2054-03
797,0.0916164946681803,366.4659786727212,2791755.2762896796,3.28125e-08,1.0,1,2054-04
798,0.0916044700032551,366.4178800130204,2791388.8584096665,3.28125e-08,1.0,1,2054-05
799,0.09159244691656718,366.36978766626873,2791022.488622,3.28125e-08,1.0,1,2054-06
800,0.09158042540790937,366.32170163163744,2790656.1669203686,3.28125e-08,1.0,1,2054-07
801,0.09156840547707458,366.2736219082983,2790289.89329846,3.28125e-08,1.0,1,2054-08
802,0.09155638712385572,366.22554849542286,2789923.6677499646,3.28125e-08,1.0,1,2054-09
803,0.0915443703480457,366.1774813921828,2789557.4902685722,3.28125e-08,1.0,1,2054-10
804,0.009153235514943752,36.61294205977501,2789520.8773265122,3.28125e-08,0.1,2,2054-11
805,0.009153115378727619,36.61246151491047,2789484.2648649975,3.28125e-08,0.1,2,2054-11
806,0.009152995244088273,36.61198097635309,2789447.652884021,3.28125e-08,0.1,3,2054-12
807,0.009152875111025693,36.611500444102774,2789411.041383577,3.28125e-08,0.1,3,2054-12
808,0.009152754979539861,36.61101991815944,2789374.430363659,3.28125e-08,0.1,3,2054-12
809,0.009152634849630754,36.61053939852302,2789337.81982426,3.28125e-08,0.1,2,2055-01
810,0.009152514721298353,36.61005888519341,2789301.209765375,3.28125e-08,0.1,2,2055-01
811,0.03966037657635142,158.6415063054057,2789142.5682590697,3.28125e-08,0.43333333333333335,2,2055-02
812,0.039658120892433646,158.63248356973457,2788983.9357755,3.28125e-08,0.43333333333333335,2,2055-02
813,0.08541263303312467,341.6505321324987,2788642.2852433673,3.28125e-08,0.9333333333333333,1,2055-03
814,0.08540216998557812,341.60867994231245,2788300.676563425,3.28125e-08,0.9333333333333333,2,2055-04
815,0.08539170821975488,341.5668328790195,2787959.109730546,3.28125e-08,0.9333333333333333,2,2055-04
816,0.08538124773549796,341.52499094199186,2787617.584739604,3.28125e-08,0.9333333333333333,1,2055-05
817,0.08537078853265037,341.48315413060146,2787276.1015854734,3.28125e-08,0.9333333333333333,2,2055-06
818,0.08536033061105511,341.4413224442204,2786934.6602630294,3.28125e-08,0.9333333333333333,2,2055-06
819,0.08534987397055527,341.39949588222106,2786593.260767147,3.28125e-08,0.9333333333333333,1,2055-07
820,0.08533941861099387,341.35767444397544,2786251.903092703,3.28125e-08,0.9333333333333333,2,2055-08
821,0.08532896453221402,341.31585812885606,2785910.587234574,3.28125e-08,0.9333333333333333,2,2055-08
822,0.08531851173405881,341.27404693623527,2785569.313187638,3.28125e-08,0.9333333333333333,1,2055-09
823,0.0853080602163714,341.2322408654856,2785228.0809467724,3.28125e-08,0.9333333333333333,2,2055-10
824,0.0852976099789949,341.1904399159796,2784886.8905068566,3.28125e-08,0.9333333333333333,2,2055-10
825,0.009137910109475622,36.55164043790249,2784850.3388664187,3.28125e-08,0.1,3,2055-11
826,0.009137790174405436,36.55116069762175,2784813.787705721,3.28125e-08,0.1,3,2055-11
827,0.009137670240909395,36.55068096363758,2784777.237024757,3.28125e-08,0.1,3,2055-11
828,0.009137550308987483,36.55020123594993,2784740.6868235213,3.28125e-08,0.1,2,2055-12
829,0.009137430378639679,36.54972151455871,2784704.137102007,3.28125e-08,0.1,2,2055-12
830,0.03502635672448618,140.1054268979447,2784564.031675109,1.640625e-08,0.7666666666666667,1,2056-01
831,0.03502459446091348,140.0983778436539,2784423.9332972653,1.640625e-08,0.7666666666666667,2,2056-02
832,0.03502283228600466,140.09132914401866,2784283.8419681215,1.640625e-08,0.7666666666666667,2,2056-02
833,0.035021070199755276,140.08428079902112,2784143.7576873223,1.640625e-08,0.7666666666666667,1,2056-03
834,0.03501930820216085,140.0772328086434,2784003.6804545135,1.640625e-08,0.7666666666666667,2,2056-04
835,0.035017546293216927,140.0701851728677,2783863.6102693407,1.640625e-08,0.7666666666666667,2,2056-04
836,0.03501578447291905,140.0631378916762,2783723.547131449,1.640625e-08,0.7666666666666667,1,2056-05
837,0.03501402274126276,140.05609096505103,2783583.491040484,1.640625e-08,0.7666666666666667,2,2056-06
838,0.03501226109824358,140.04904439297434,2783443.441996091,1.640625e-08,0.7666666666666667,2,2056-06
839,0.0045665868970248364,18.266347588099347,2783425.175648503,1.640625e-08,0.1,3,2056-07
840,0.004566556928798325,18.2662277151933,2783406.909420788,1.640625e-08,0.1,3,2056-07
841,0.004566526960768479,18.266107843073918,2783388.6433129446,1.640625e-08,0.1,3,2056-07
842,0.027398981957611795,109.59592783044718,2783279.0473851142,1.640625e-08,0.6,1,2056-08
843,0.04261896041308456,170.47584165233823,2783108.571543462,1.640625e-08,0.9333333333333333,2,2056-09
844,0.04261635000175926,170.46540000703703,2782938.106143455,1.640625e-08,0.9333333333333333,2,2056-09
845,0.0045657578303916055,18.263031321566423,2782919.8431121334,1.640625e-08,0.1,2,2056-10
846,0.004565727867605843,18.262911470423372,2782901.580200663,1.640625e-08,0.1,2,2056-10
847,0.027394187430100272,109.57674972040108,2782792.003450942,1.640625e-08,0.6,1,2056-11
848,0.02739310878397021,109.57243513588084,2782682.4310158063,1.640625e-08,0.6,2,2056-12
849,0.02739203018031184,109.56812072124735,2782572.862895085,1.640625e-08,0.6,2,2056-12
850,0.004565158603187249,18.260634412748995,2782554.6022606725,1.640625e-08,0.1,3,2057-01
851,0.004565128644333916,18.260514577335663,2782536.341746095,1.640625e-08,0.1,3,2057-01
852,0.004565098685677187,18.260394742708748,2782518.0813513524,1.640625e-08,0.1,3,2057-01
853,0.027390412363302374,109.5616494532095,2782408.519701899,1.640625e-08,0.6,1,2057-02
854,0.045648889776359274,182.5955591054371,2782225.9241427938,1.640625e-08,1.0,1,2057-03
855,0.04564589406796771,182.58357627187084,2782043.340566522,1.640625e-08,1.0,1,2057-04
856,0.045642898556169494,182.57159422467797,2781860.768972297,1.640625e-08,1.0,1,2057-05
857,0.004563990324095175,18.2559612963807,2781842.513011001,1.640625e-08,0.1,2,2057-06
858,0.004563960372908673,18.255841491634694,2781824.2571695093,1.640625e-08,0.1,2,2057-06
859,0.0045639304219187255,18.255721687674903,2781806.0014478215,1.640625e-08,0.1,1,2057-07
860,0.0045639004711253315,18.255601884501328,2781787.745845937,1.640625e-08,0.1,2,2057-08
861,0.00456387052052849,18.25548208211396,2781769.490363855,1.640625e-08,0.1,2,2057-08
862,0.004563840570128199,18.2553622805128,2781751.2350015743,1.640625e-08,0.1,1,2057-09
863,0.004563810619924458,18.25524247969783,2781732.979759095,1.640625e-08,0.1,2,2057-10
864,0.004563780669917265,18.25512267966906,2781714.724636415,1.640625e-08,0.1,2,2057-10
865,0.004563750720106618,18.25500288042647,2781696.4696335346,1.640625e-08,0.1,2,2057-11
866,0.004563720770492517,18.254883081970068,2781678.2147504524,1.640625e-08,0.1,2,2057-11
867,0.004563690821074961,18.254763284299845,2781659.959987168,1.640625e-08,0.1,3,2057-12
868,0.004563660871853947,18.25464348741579,2781641.705343681,1.640625e-08,0.1,3,2057-12
869,0.004563630922829476,18.254523691317903,2781623.4508199897,1.640625e-08,0.1,3,2057-12
870,0.004563600974001545,18.25440389600618,2781605.1964160935,1.640625e-08,0.1,2,2058-01
871,0.004563571025370153,18.25428410148061,2781586.942131992,1.640625e-08,0.1,2,2058-01
872,0.004563541076935298,18.254164307741192,2781568.687967684,1.640625e-08,0.1,3,2058-02
873,0.004563511128696982,18.254044514787928,2781550.4339231695,1.640625e-08,0.1,3,2058-02
874,0.0045634811806551994,18.2539247226208,2781532.1799984467,1.640625e-08,0.1,3,2058-02
